ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,day_of_week,hour,is_weekend
1121172,2017-08-20,20/08/2017,1178,144547,30-34,M,26,30,28,0.028811751800211362,0.026470588235294117,0.024423783539972165,0.016666666666666666,0.0,0.0001023483254676,Sunday,0,1
1121173,2017-08-20,20/08/2017,1178,144547,30-34,M,26,31,32,0.09116100011365687,0.09705882352941177,0.09406984881433349,0.05,0.0,0.0001186090394464,Sunday,0,1
1121175,2017-08-20,20/08/2017,1178,144547,30-34,M,26,28,29,0.0686302117851805,0.058823529411764705,0.0534260491624494,0.016666666666666666,0.0,9.548316870443664e-05,Sunday,0,1
1121177,2017-08-20,20/08/2017,1178,144547,30-34,M,26,28,29,0.008622050124736042,0.0058823529411764705,0.005062895569371828,0.05,0.0,7.599939200486396e-05,Sunday,0,1
1121181,2017-08-20,20/08/2017,1178,144549,30-34,M,27,32,29,0.01344314865689242,0.008823529411764706,0.008031877678350757,0.03333333333333333,0.047619047619047616,7.3117231294175e-05,Sunday,0,1
1121182,2017-08-20,20/08/2017,1178,144549,30-34,M,27,28,33,0.2872441272153869,0.3529411764705882,0.33840143580430143,0.36666666666666664,0.19047619047619047,0.0001368814526772,Sunday,0,1
1121183,2017-08-21,21/08/2017,1178,144549,30-34,M,27,32,29,0.13086183237176424,0.15588235294117647,0.14543323804410213,0.08333333333333333,0.0,0.000132701706594,Monday,0,0
1121184,2017-08-22,22/08/2017,1178,144549,30-34,M,27,31,29,0.09300667416773031,0.08823529411764705,0.08760059285325592,0.016666666666666666,0.0,0.0001056866461399,Tuesday,0,0
1121185,2017-08-23,23/08/2017,1178,144549,30-34,M,27,28,29,0.08541853899672247,0.09117647058823529,0.08453785275509323,0.08333333333333333,0.09523809523809523,0.000118911081362,Wednesday,0,0
1121193,2017-08-23,23/08/2017,1178,144552,30-34,M,28,34,29,0.0189316780514929,0.014705882352941176,0.012188452371525991,0.03333333333333333,0.047619047619047616,8.653363562416712e-05,Wednesday,0,0
1121195,2017-08-23,23/08/2017,1178,144552,30-34,M,28,34,33,0.012698391489324699,0.008823529411764706,0.00815688732635063,0.016666666666666666,0.0,7.740537193281214e-05,Wednesday,0,0
1121196,2017-08-23,23/08/2017,1178,144552,30-34,M,28,29,29,0.45618801479557414,0.6058823529411764,0.5602781529252729,0.5166666666666666,0.3333333333333333,0.0001479578937691,Wednesday,0,0
1121197,2017-08-23,23/08/2017,1178,144552,30-34,M,28,30,32,0.36349441714397895,0.4676470588235294,0.43908117873936126,0.21666666666666667,0.09523809523809523,0.0001433223933577,Wednesday,0,0
1121202,2017-08-28,28/08/2017,1178,144554,30-34,M,29,32,34,0.19045846081511011,0.19117647058823528,0.17988905561651566,0.16666666666666666,0.23809523809523808,0.0001118219931496,Monday,0,0
1121203,2017-08-23,23/08/2017,1178,144554,30-34,M,29,35,33,0.34366284111045325,0.3764705882352941,0.3434174586334763,0.36666666666666664,0.38095238095238093,0.0001220371431486,Wednesday,0,0
1121205,2017-08-23,23/08/2017,1178,144554,30-34,M,29,32,30,0.09746080040438479,0.08823529411764705,0.0812876006163707,0.06666666666666667,0.047619047619047616,0.0001008566087973,Wednesday,0,0
1121206,2017-08-23,23/08/2017,1178,144554,30-34,M,29,34,31,0.07468001219959775,0.06470588235294117,0.055176185709562856,0.36666666666666664,0.5714285714285714,9.652297905012614e-05,Wednesday,0,0
1121207,2017-08-23,23/08/2017,1178,144554,30-34,M,29,34,31,0.12259938560777162,0.11176470588235293,0.09894523196811615,0.13333333333333333,0.14285714285714285,0.0001015567582013,Wednesday,0,0
1121211,2017-08-23,23/08/2017,1178,144556,30-34,M,30,32,31,0.0732583222083631,0.09411764705882353,0.08475662244087441,0.016666666666666666,0.0,0.0001431216623581,Wednesday,0,0
1121213,2017-08-22,22/08/2017,1178,144556,30-34,M,30,31,35,0.09278124832906486,0.11470588235294117,0.1019298385087377,0.03333333333333333,0.047619047619047616,0.0001377264540735,Tuesday,0,0
1121215,2017-08-22,22/08/2017,1178,144556,30-34,M,30,31,34,0.013641706881065776,0.008823529411764706,0.006578639035079951,0.016666666666666666,0.0,7.20530310308387e-05,Tuesday,0,0
1121216,2017-08-22,22/08/2017,1178,144556,30-34,M,30,32,34,0.0650905674027634,0.08823529411764705,0.07595905918325215,0.13333333333333333,0.047619047619047616,0.0001510132992378,Tuesday,0,0
1121220,2017-08-22,22/08/2017,1178,144558,30-34,M,31,37,35,0.03296017700855932,0.029411764705882353,0.021751698978558054,0.06666666666666667,0.09523809523809523,9.940753111455725e-05,Tuesday,0,0
1121223,2017-08-22,22/08/2017,1178,144558,30-34,M,31,37,35,0.02097591032973972,0.014705882352941176,0.017282599785665972,0.016666666666666666,0.0,7.810059356451109e-05,Tuesday,0,0
1121224,2017-08-23,23/08/2017,1178,144558,30-34,M,31,32,33,0.004681357447948984,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
1121229,2017-08-22,22/08/2017,1178,144561,30-34,M,32,36,37,0.13265540946602983,0.1264705882352941,0.13660442386053348,0.06666666666666667,0.0,0.0001062079799242,Tuesday,0,0
1121231,2017-08-22,22/08/2017,1178,144561,30-34,M,32,36,35,0.007291775553541608,0.0029411764705882353,0.0025939526086858505,0.016666666666666666,0.047619047619047616,4.4931703810208485e-05,Tuesday,0,0
1121233,2017-08-22,22/08/2017,1178,144561,30-34,M,32,34,36,0.01890186155248337,0.011764705882352941,0.010532072865084676,0.016666666666666666,0.0,6.933610677760443e-05,Tuesday,0,0
1121241,2017-08-27,27/08/2017,1178,144562,30-34,M,36,40,37,0.008175130293428355,0.014705882352941176,0.01284475395172284,0.05,0.09523809523809523,0.0002003847386983,Sunday,0,1
1121242,2017-08-27,27/08/2017,1178,144562,30-34,M,36,37,39,0.012745245987768246,0.008823529411764706,0.008719431298643518,0.016666666666666666,0.0,7.712082262210797e-05,Sunday,0,1
1121243,2017-08-22,22/08/2017,1178,144562,30-34,M,36,42,42,0.017535545059409286,0.01764705882352941,0.014423001683574813,0.016666666666666666,0.047619047619047616,0.0001121076233183,Tuesday,0,0
1121244,2017-08-22,22/08/2017,1178,144562,30-34,M,36,41,41,0.05952864354906253,0.058823529411764705,0.05348855351453747,0.03333333333333333,0.047619047619047616,0.0001100818458523,Tuesday,0,0
1121245,2017-08-22,22/08/2017,1178,144562,30-34,M,36,37,40,0.009562088978124423,0.0058823529411764705,0.004922259528638633,0.016666666666666666,0.0,6.85283536063046e-05,Tuesday,0,0
1121246,2017-08-22,22/08/2017,1178,144562,30-34,M,36,41,38,0.034418564229344153,0.03823529411764706,0.03158059138995722,0.05,0.047619047619047616,0.0001237541291041,Tuesday,0,0
1121250,2017-08-22,22/08/2017,1178,144565,30-34,M,63,67,64,0.09435595266137038,0.09117647058823529,0.09288225642077706,0.05,0.09523809523809523,0.0001076478595438,Tuesday,0,0
1121251,2017-08-23,23/08/2017,1178,144565,30-34,M,63,65,69,0.0695194642941021,0.06470588235294117,0.0603015857404063,0.03333333333333333,0.047619047619047616,0.0001036879934016,Wednesday,0,0
1121252,2017-08-23,23/08/2017,1178,144565,30-34,M,63,69,67,0.003649247866849855,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Wednesday,0,0
1121254,2017-08-22,22/08/2017,1178,144565,30-34,M,63,64,65,0.040630225638384566,0.032352941176470584,0.03414329221794242,0.06666666666666667,0.047619047619047616,8.870610056046127e-05,Tuesday,0,0
1121255,2017-08-22,22/08/2017,1178,144565,30-34,M,63,64,67,0.006691186073492495,0.0029411764705882353,0.0030627393449788338,0.016666666666666666,0.0,4.896440287910689e-05,Tuesday,0,0
1121261,2017-08-22,22/08/2017,1178,144567,30-34,M,64,67,65,0.03374818448238262,0.041176470588235294,0.03487772500393418,0.016666666666666666,0.0,0.0001359210104756,Tuesday,0,0
1121262,2017-08-30,30/08/2017,1178,144567,30-34,M,64,66,67,0.1465983907720909,0.19411764705882353,0.17226345718774994,0.11666666666666667,0.09523809523809523,0.0001475124044521,Wednesday,0,0
1121263,2017-08-30,30/08/2017,1178,144567,30-34,M,64,66,69,0.05114660313519652,0.055882352941176466,0.046488007763617806,0.03333333333333333,0.09523809523809523,0.0001217160684428,Wednesday,0,0
1121264,2017-08-30,30/08/2017,1178,144567,30-34,M,64,70,67,0.03047623328338075,0.03529411764705882,0.028861630134912254,0.016666666666666666,0.0,0.0001290114497661,Wednesday,0,0
1121265,2017-08-22,22/08/2017,1178,144568,30-34,M,65,70,68,0.04763972413630636,0.06764705882352941,0.05662942473255084,0.016666666666666666,0.0,0.0001581864949999,Tuesday,0,0
1121269,2017-08-22,22/08/2017,1178,144568,30-34,M,65,67,67,0.0971203680695397,0.14705882352941177,0.11944683148206732,0.05,0.047619047619047616,0.0001686835597628,Tuesday,0,0
1121273,2017-08-22,22/08/2017,1178,144569,30-34,M,2,4,4,0.0030696282322579945,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Tuesday,0,0
1121274,2017-08-22,22/08/2017,1178,144569,30-34,M,2,4,7,0.02089891167845137,0.020588235294117647,0.01843894089387294,0.1,0.09523809523809523,0.0001097436701418,Tuesday,0,0
1121275,2017-08-22,22/08/2017,1178,144569,30-34,M,2,8,3,0.03883369965960154,0.041176470588235294,0.04190952400910711,0.03333333333333333,0.047619047619047616,0.00011812153018,Tuesday,0,0
1121276,2017-08-22,22/08/2017,1178,144569,30-34,M,2,5,5,0.0786767336822159,0.11176470588235293,0.10261739408543331,0.08333333333333333,0.19047619047619047,0.0001582522290659,Tuesday,0,0
1121277,2017-08-23,23/08/2017,1178,144570,30-34,M,7,9,13,0.05540839657054775,0.058823529411764705,0.050378936394593295,0.03333333333333333,0.047619047619047616,0.0001182676159613,Wednesday,0,0
1121278,2017-08-23,23/08/2017,1178,144570,30-34,M,7,13,10,0.34221493881239706,0.4176470588235294,0.38377998379433076,0.36666666666666664,0.38095238095238093,0.0001359577650075,Wednesday,0,0
1121279,2017-08-24,24/08/2017,1178,144570,30-34,M,7,10,13,0.03076325804307689,0.032352941176470584,0.02756465372665496,0.08333333333333333,0.14285714285714285,0.0001171571290113,Thursday,0,0
1121282,2017-08-24,24/08/2017,1178,144570,30-34,M,7,11,10,0.06088513042707853,0.07352941176470588,0.060239080356987655,0.06666666666666667,0.047619047619047616,0.0001345366289425,Thursday,0,0
1121284,2017-08-24,24/08/2017,1178,144571,30-34,M,66,68,70,0.05754568253801112,0.06764705882352941,0.06369247539810251,0.016666666666666666,0.0,0.0001309563801379,Thursday,0,0
1121285,2017-08-24,24/08/2017,1178,144571,30-34,M,66,68,70,0.012183974967951481,0.011764705882352941,0.009953902686010492,0.016666666666666666,0.0,0.000107564471455,Thursday,0,0
1121286,2017-08-24,24/08/2017,1178,144571,30-34,M,66,67,69,0.0036007550992299595,0.0,0.0,0.016666666666666666,0.0,0.0,Thursday,0,0
1121287,2017-08-24,24/08/2017,1178,144571,30-34,M,66,69,69,0.11291492119870908,0.15,0.14026095903819957,0.05,0.047619047619047616,0.0001479899482905,Thursday,0,0
1121289,2017-08-24,24/08/2017,1178,144572,35-39,M,10,14,13,0.03213121280532732,0.026470588235294117,0.025236346820765775,0.016666666666666666,0.0,9.177492708991904e-05,Thursday,0,0
1121290,2017-08-24,24/08/2017,1178,144572,35-39,M,10,13,12,0.25253837767596404,0.29411764705882354,0.29553871233928203,0.21666666666666667,0.14285714285714285,0.0001297439244163,Thursday,0,0
1121291,2017-08-24,24/08/2017,1178,144572,35-39,M,10,16,14,0.017218703800703616,0.014705882352941176,0.013329166149426384,0.016666666666666666,0.0,9.514204707628488e-05,Thursday,0,0
1121292,2017-08-23,23/08/2017,1178,144572,35-39,M,10,15,16,0.11870718569860444,0.11470588235294117,0.1058989006816281,0.11666666666666667,0.14285714285714285,0.0001076467860533,Wednesday,0,0
1121293,2017-08-23,23/08/2017,1178,144572,35-39,M,10,16,13,0.14014655910179788,0.14705882352941177,0.1514180782681371,0.06666666666666667,0.047619047619047616,0.0001168964461142,Wednesday,0,0
1121296,2017-08-23,23/08/2017,1178,144573,35-39,M,15,17,19,0.059092208640483465,0.061764705882352944,0.05802015816897929,0.016666666666666666,0.047619047619047616,0.0001164396094282,Wednesday,0,0
1121297,2017-08-23,23/08/2017,1178,144573,35-39,M,15,16,16,0.06137857710299449,0.08529411764705883,0.0830689894020331,0.03333333333333333,0.047619047619047616,0.0001548078514271,Wednesday,0,0
1121300,2017-08-23,23/08/2017,1178,144573,35-39,M,15,16,17,0.25651773350531293,0.34705882352941175,0.301476677979226,0.08333333333333333,0.09523809523809523,0.0001507228309324,Wednesday,0,0
1121302,2017-08-23,23/08/2017,1178,144574,35-39,M,16,17,22,0.3953246766250761,0.3764705882352941,0.36896632471448704,0.2833333333333333,0.2857142857142857,0.0001060890999251,Wednesday,0,0
1121303,2017-08-23,23/08/2017,1178,144574,35-39,M,16,19,21,0.027684294953048787,0.020588235294117647,0.01964215986767732,0.03333333333333333,0.0,8.284611925107108e-05,Wednesday,0,0
1121304,2017-08-23,23/08/2017,1178,144574,35-39,M,16,17,20,0.030883179346785552,0.020588235294117647,0.019657786447925294,0.016666666666666666,0.047619047619047616,7.426504132319085e-05,Wednesday,0,0
1121309,2017-08-23,23/08/2017,1178,144575,35-39,M,18,24,20,0.04294182344621134,0.047058823529411764,0.04383154882925219,0.03333333333333333,0.047619047619047616,0.0001220814893941,Wednesday,0,0
1121310,2017-08-23,23/08/2017,1178,144575,35-39,M,18,21,19,0.11192704488537135,0.14705882352941177,0.13044769350394658,0.06666666666666667,0.09523809523809523,0.0001463687379794,Wednesday,0,0
1121311,2017-08-30,30/08/2017,1178,144575,35-39,M,18,20,24,0.04611646145613816,0.055882352941176466,0.04762872097897424,0.016666666666666666,0.047619047619047616,0.0001349920780964,Wednesday,0,0
1121312,2017-08-30,30/08/2017,1178,144575,35-39,M,18,19,21,0.033592221256794313,0.03823529411764706,0.031721228049488764,0.03333333333333333,0.047619047619047616,0.0001267983418678,Wednesday,0,0
1121316,2017-08-28,28/08/2017,1178,144576,35-39,M,19,23,23,0.14677270261245431,0.2,0.20560981122065572,0.13333333333333333,0.047619047619047616,0.0001518019787834,Monday,0,0
1121317,2017-08-28,28/08/2017,1178,144576,35-39,M,19,25,23,0.0250175203877898,0.026470588235294117,0.02286116090856505,0.03333333333333333,0.0,0.0001178704734464,Monday,0,0
1121319,2017-08-28,28/08/2017,1178,144577,35-39,M,20,26,26,0.08407483061828198,0.11176470588235293,0.10074224470882141,0.1,0.047619047619047616,0.0001480915673543,Monday,0,0
1121321,2017-08-28,28/08/2017,1178,144577,35-39,M,20,21,21,0.041767512100605225,0.061764705882352944,0.047113056738049545,0.05,0.09523809523809523,0.0001647368916501,Monday,0,0
1121322,2017-08-28,28/08/2017,1178,144577,35-39,M,20,22,24,0.0778510460173366,0.10882352941176471,0.0972732251344935,0.08333333333333333,0.09523809523809523,0.0001557219395378,Monday,0,0
1121327,2017-08-28,28/08/2017,1178,144578,35-39,M,21,22,22,0.08882351765284378,0.12352941176470589,0.12194702722353205,0.05,0.047619047619047616,0.0001549295255098,Monday,0,0
1121330,2017-08-28,28/08/2017,1178,144578,35-39,M,21,23,22,0.007123689136048321,0.0058823529411764705,0.005312915235713007,0.016666666666666666,0.0,9.198362691440924e-05,Monday,0,0
1121333,2017-08-28,28/08/2017,1178,144579,35-39,M,22,25,25,0.029150873519715362,0.029411764705882353,0.023173686138026412,0.03333333333333333,0.0,0.0001123974373384,Monday,0,0
1121334,2017-08-28,28/08/2017,1178,144579,35-39,M,22,24,26,0.03550473669326276,0.03823529411764706,0.03504961308945115,0.016666666666666666,0.047619047619047616,0.0001199682545541,Monday,0,0
1121335,2017-08-28,28/08/2017,1178,144579,35-39,M,22,25,23,0.06179371451228103,0.07941176470588235,0.06897413934065295,0.05,0.0,0.0001431631635877,Monday,0,0
1121336,2017-08-27,27/08/2017,1178,144579,35-39,M,22,24,24,0.09013052880173408,0.1264705882352941,0.1088522543586519,0.06666666666666667,0.14285714285714285,0.0001563181619892,Sunday,0,1
1121337,2017-08-27,27/08/2017,1178,144580,35-39,M,23,28,28,0.021181349284453733,0.029411764705882353,0.025423861283389852,0.016666666666666666,0.0,0.0001546862190047,Sunday,0,1
1121338,2017-08-27,27/08/2017,1178,144580,35-39,M,23,27,24,0.010243608955485118,0.011764705882352941,0.009047581716056574,0.016666666666666666,0.0,0.000127938589477,Sunday,0,1
1121340,2017-08-27,27/08/2017,1178,144580,35-39,M,23,27,28,0.04591921384730588,0.07058823529411765,0.06575513756533284,0.03333333333333333,0.0,0.0001712487602303,Sunday,0,1
1121341,2017-08-27,27/08/2017,1178,144580,35-39,M,23,26,27,0.07310563552112749,0.11764705882352941,0.10574263620737714,0.016666666666666666,0.0,0.0001792757260666,Sunday,0,1
1121342,2017-08-28,28/08/2017,1178,144580,35-39,M,23,29,27,0.03436024184666617,0.052941176470588235,0.053238535809287,0.016666666666666666,0.0,0.0001716427161506,Monday,0,0
1121344,2017-08-28,28/08/2017,1178,144581,35-39,M,24,27,27,0.05412038934410309,0.06764705882352941,0.06519259284923185,0.06666666666666667,0.047619047619047616,0.0001392445679483,Monday,0,0
1121345,2017-08-27,27/08/2017,1178,144581,35-39,M,24,29,29,0.02758599880246792,0.032352941176470584,0.030580513896559067,0.016666666666666666,0.0,0.0001306506401881,Sunday,0,1
1121347,2017-08-27,27/08/2017,1178,144581,35-39,M,24,25,28,0.07227372243337807,0.09117647058823529,0.08964762898715602,0.016666666666666666,0.047619047619047616,0.0001405379429778,Sunday,0,1
1121350,2017-08-29,29/08/2017,1178,144582,35-39,M,25,27,31,0.02483698312455627,0.029411764705882353,0.027142745060662887,0.03333333333333333,0.047619047619047616,0.0001319191599387,Tuesday,0,0
1121352,2017-08-29,29/08/2017,1178,144582,35-39,M,25,30,29,0.12089918985655784,0.17352941176470588,0.15671536729081834,0.0,0.0,0.000159897665494,Tuesday,0,0
1121353,2017-08-30,30/08/2017,1178,144582,35-39,M,25,30,27,0.009237384027372285,0.008823529411764706,0.005797327806883229,0.03333333333333333,0.0,0.0001064056182166,Wednesday,0,0
1121355,2017-08-29,29/08/2017,1178,144583,35-39,M,26,29,27,0.03275211682316315,0.041176470588235294,0.036268458268474205,0.016666666666666666,0.0,0.0001400546213023,Tuesday,0,0
1121359,2017-08-29,29/08/2017,1178,144583,35-39,M,26,28,27,0.0024808342902785867,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
1121361,2017-08-30,30/08/2017,1178,144584,35-39,M,27,28,33,0.22469828660077965,0.3029411764705882,0.277974841359719,0.16666666666666666,0.047619047619047616,0.0001501937207359,Wednesday,0,0
1121364,2017-08-30,30/08/2017,1178,144584,35-39,M,27,30,28,0.08984940181107279,0.1264705882352941,0.10433627673761844,0.03333333333333333,0.047619047619047616,0.0001568072583527,Wednesday,0,0
1121365,2017-08-30,30/08/2017,1178,144584,35-39,M,27,33,31,0.0362062435545749,0.07352941176470588,0.051066489642982,0.06666666666666667,0.0,0.0002262382016777,Wednesday,0,0
1121367,2017-08-30,30/08/2017,1178,144585,35-39,M,28,31,29,0.47436199007647106,0.6852941176470588,0.657207593638088,0.18333333333333332,0.38095238095238093,0.0001609388328826,Wednesday,0,0
1121368,2017-08-30,30/08/2017,1178,144585,35-39,M,28,33,31,0.11762297915769745,0.15294117647058825,0.13680756454400245,0.016666666666666666,0.0,0.0001448520419959,Wednesday,0,0
1121369,2017-08-30,30/08/2017,1178,144585,35-39,M,28,33,31,0.27070874876467305,0.3676470588235294,0.36310649502289605,0.08333333333333333,0.047619047619047616,0.000151294170333,Wednesday,0,0
1121370,2017-08-29,29/08/2017,1178,144585,35-39,M,28,33,32,0.18052170295289002,0.24705882352941178,0.23461208164038275,0.05,0.0,0.0001524628190375,Tuesday,0,0
1121372,2017-08-29,29/08/2017,1178,144585,35-39,M,28,34,34,0.12396734037002205,0.16176470588235295,0.15076177985224998,0.06666666666666667,0.0,0.0001453680454605,Tuesday,0,0
1121373,2017-08-29,29/08/2017,1178,144586,35-39,M,29,32,33,0.16146207935525944,0.16470588235294117,0.14924603732098987,0.11666666666666667,0.19047619047619047,0.0001136400532484,Tuesday,0,0
1121374,2017-08-29,29/08/2017,1178,144586,35-39,M,29,34,35,0.10719408523490248,0.1264705882352941,0.11299320339821405,0.1,0.09523809523809523,0.0001314349641457,Tuesday,0,0
1121375,2017-08-29,29/08/2017,1178,144586,35-39,M,29,31,35,0.003250165495491525,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
1121377,2017-08-29,29/08/2017,1178,144586,35-39,M,29,34,30,0.01945887307244163,0.014705882352941176,0.014391749271574846,0.08333333333333333,0.14285714285714285,8.418925745074928e-05,Tuesday,0,0
1121378,2017-08-29,29/08/2017,1178,144586,35-39,M,29,33,33,0.3408676262417686,0.4323529411764706,0.39729667091939,0.21666666666666667,0.09523809523809523,0.000141301317851,Tuesday,0,0
1121379,2017-08-29,29/08/2017,1178,144587,35-39,M,30,31,35,0.01619281964247461,0.01764705882352941,0.01745448916815928,0.016666666666666666,0.0,0.0001214034235765,Tuesday,0,0
1121380,2017-08-29,29/08/2017,1178,144587,35-39,M,30,35,32,0.0429519807151047,0.052941176470588235,0.05348855435835338,0.05,0.047619047619047616,0.0001373091974277,Tuesday,0,0
1121381,2017-08-29,29/08/2017,1178,144587,35-39,M,30,31,36,0.0313530349465621,0.044117647058823525,0.039471834026090294,0.016666666666666666,0.047619047619047616,0.0001567545537197,Tuesday,0,0
1121390,2017-08-29,29/08/2017,1178,144588,35-39,M,31,32,36,0.005082405742318932,0.0029411764705882353,0.0020157824296116672,0.016666666666666666,0.0,6.44620640752917e-05,Tuesday,0,0
1121391,2017-08-20,20/08/2017,1178,144589,35-39,M,32,33,33,0.12533922697829572,0.18529411764705883,0.17812329328609147,0.06666666666666667,0.14285714285714285,0.0001646899515602,Sunday,0,1
1121394,2017-08-20,20/08/2017,1178,144589,35-39,M,32,37,33,0.15116457462040755,0.18823529411764706,0.18923353161894477,0.1,0.14285714285714285,0.0001387215079027,Sunday,0,1
1121395,2017-08-23,23/08/2017,1178,144589,35-39,M,32,38,34,0.12861707594633245,0.15588235294117647,0.15423080000474804,0.05,0.09523809523809523,0.0001350177433694,Wednesday,0,0
1121398,2017-08-23,23/08/2017,1178,144590,35-39,M,36,39,38,0.011496229567720664,0.014705882352941176,0.013751074456015377,0.016666666666666666,0.047619047619047616,0.0001424988600091,Wednesday,0,0
1121400,2017-08-23,23/08/2017,1178,144590,35-39,M,36,38,41,0.017670866093375617,0.01764705882352941,0.015516837217723246,0.05,0.047619047619047616,0.0001112491424545,Wednesday,0,0
1121403,2017-08-24,24/08/2017,1178,144591,35-39,M,63,65,68,0.07498669618941006,0.09705882352941177,0.0834283921376888,0.06666666666666667,0.09523809523809523,0.0001441923263465,Thursday,0,0
1121405,2017-08-24,24/08/2017,1178,144591,35-39,M,63,66,69,0.0068668085291969825,0.0058823529411764705,0.005891085228835162,0.016666666666666666,0.047619047619047616,9.542440001908489e-05,Thursday,0,0
1121410,2017-08-24,24/08/2017,1178,144592,35-39,M,64,68,70,0.008188236446839137,0.0058823529411764705,0.0049847645385905975,0.016666666666666666,0.0,8.002560819462228e-05,Thursday,0,0
1121411,2017-08-24,24/08/2017,1178,144592,35-39,M,64,70,65,0.032879901818918277,0.044117647058823525,0.03778420192482222,0.03333333333333333,0.047619047619047616,0.0001494753415511,Thursday,0,0
1121412,2017-08-24,24/08/2017,1178,144592,35-39,M,64,68,70,0.09582122061269588,0.1264705882352941,0.12016563779719462,0.03333333333333333,0.047619047619047616,0.0001470346865083,Thursday,0,0
1121413,2017-08-23,23/08/2017,1178,144592,35-39,M,64,67,69,0.021316670318420064,0.020588235294117647,0.022689272823048078,0.016666666666666666,0.047619047619047616,0.0001075929910851,Wednesday,0,0
1121414,2017-08-23,23/08/2017,1178,144592,35-39,M,64,70,66,0.04368101049857948,0.061764705882352944,0.056520041655423195,0.03333333333333333,0.0,0.000157520477662,Wednesday,0,0
1121415,2017-08-23,23/08/2017,1178,144593,35-39,M,65,66,71,0.03718854975271305,0.07647058823529412,0.06006719413099096,0.08333333333333333,0.19047619047619047,0.0002290728716046,Wednesday,0,0
1121418,2017-08-23,23/08/2017,1178,144593,35-39,M,65,71,70,0.06317444777410698,0.12058823529411765,0.09677318561429651,0.06666666666666667,0.14285714285714285,0.0002126445723769,Wednesday,0,0
1121421,2017-08-21,21/08/2017,1178,144594,35-39,M,2,8,6,0.07647522756303969,0.1264705882352941,0.11002422221899527,0.03333333333333333,0.047619047619047616,0.0001842299189388,Monday,0,0
1121422,2017-08-23,23/08/2017,1178,144594,35-39,M,2,7,7,0.04221541489341872,0.07058823529411765,0.058754590220538666,0.03333333333333333,0.0,0.0001862732162399,Wednesday,0,0
1121423,2017-08-23,23/08/2017,1178,144594,35-39,M,2,5,7,0.020826500180856796,0.03529411764705882,0.0321743891415444,0.03333333333333333,0.0,0.0001887861053426,Wednesday,0,0
1121425,2017-08-23,23/08/2017,1178,144594,35-39,M,2,8,7,0.028167912013906667,0.041176470588235294,0.038721775581797596,0.016666666666666666,0.047619047619047616,0.0001628475049435,Wednesday,0,0
1121428,2017-08-23,23/08/2017,1178,144595,35-39,M,7,9,13,0.04299817990587771,0.047058823529411764,0.04615985539136452,0.016666666666666666,0.047619047619047616,0.0001219214825652,Wednesday,0,0
1121429,2017-08-23,23/08/2017,1178,144595,35-39,M,7,13,9,0.04995164959796842,0.06470588235294117,0.05914524556977258,0.016666666666666666,0.047619047619047616,0.0001443058233959,Wednesday,0,0
1121430,2017-08-23,23/08/2017,1178,144595,35-39,M,7,10,9,0.009497868826411588,0.0058823529411764705,0.0035784046062957552,0.016666666666666666,0.0,6.899168650177653e-05,Wednesday,0,0
1121433,2017-08-24,24/08/2017,1178,144596,35-39,M,66,69,72,0.026293076768494218,0.044117647058823525,0.03779982869258485,0.016666666666666666,0.047619047619047616,0.0001869205463064,Thursday,0,0
1121437,2017-08-24,24/08/2017,1178,144596,35-39,M,66,68,68,0.012640396760481985,0.014705882352941176,0.01331354013015974,0.016666666666666666,0.0,0.0001296008294453,Thursday,0,0
1121439,2017-08-25,25/08/2017,1178,144597,40-44,M,10,11,15,0.20366618691482627,0.2676470588235294,0.2552699437221859,0.08333333333333333,0.047619047619047616,0.000146398516066,Friday,0,0
1121440,2017-08-25,25/08/2017,1178,144597,40-44,M,10,15,11,0.08207646987697291,0.10588235294117647,0.09085084807034394,0.05,0.047619047619047616,0.0001437131485554,Friday,0,0
1121442,2017-08-25,25/08/2017,1178,144597,40-44,M,10,15,14,0.043130879709161886,0.052941176470588235,0.0458004530151119,0.03333333333333333,0.047619047619047616,0.0001367396704573,Friday,0,0
1121443,2017-08-25,25/08/2017,1178,144597,40-44,M,10,12,15,0.15196962009366488,0.20294117647058824,0.18179545268444622,0.06666666666666667,0.09523809523809523,0.000148766852158,Friday,0,0
1121444,2017-08-25,25/08/2017,1178,144597,40-44,M,10,13,12,0.06938578152931212,0.10294117647058823,0.09516368360154855,0.08333333333333333,0.047619047619047616,0.0001652759872879,Friday,0,0
1121446,2017-08-25,25/08/2017,1178,144598,40-44,M,15,17,17,0.05346639228890504,0.07647058823529412,0.06253613727450373,0.016666666666666666,0.047619047619047616,0.0001593322752036,Friday,0,0
1121451,2017-08-25,25/08/2017,1178,144599,40-44,M,16,20,18,0.3661149925184649,0.4323529411764706,0.406391123012959,0.18333333333333332,0.09523809523809523,0.000131557162482,Friday,0,0
